date,content,cleaned_article_stemming,cleaned_article_lemmatization
2019-12-03,"Air Liquide annonce avoir conclu aujourd'hui un avenant à sa ligne de crédit syndiquée de 2 milliards d'euros prévoyant désormais un mécanisme de corrélation entre ses coûts financiers et trois de ses objectifs RSE dans le domaine de l'intensité carbone, de la diversité homme-femme, et de la sécurité. ' Acteur industriel engagé en faveur du développement durable, Air Liquide témoigne par cette initiative de sa volonté de combiner performance et responsabilité ' indique le groupe. Désormais, un mécanisme d'indexation prévoit une augmentation ou diminution du coût de financement et des commissions payées en fonction de l'atteinte d'objectifs fixés annuellement pour chaque critère. Fabienne Lecorvaisier, Directeur Général Adjoint et Directeur Financier du Groupe, a déclaré : ' La mise en place d'un mécanisme financier qui lie coûts financiers et performance extra-financière est une matérialisation de plus de notre engagement. Après avoir été le premier émetteur d'une émission obligataire ISR en 2012, nous continuons ainsi à participer au développement de mécanismes de finance responsable au service d'une croissance durable.","['annonc', 'avoir', 'conclu', 'aven', 'lign', 'cred', 'syndiqu', 'milliard', 'prévoi', 'désorm', 'mécan', 'correl', 'entre', 'coût', 'financi', 'trois', 'object', 'rse', 'domain', 'carbon', 'divers', 'sécur', 'acteur', 'industriel', 'engag', 'faveur', 'développ', 'durabl', 'témoign', 'cet', 'initi', 'volont', 'combin', 'perform', 'respons', 'indiqu', 'group', 'désorm', 'mécan', 'prévoit', 'augment', 'diminu', 'coût', 'financ', 'comm', 'pai', 'fonction', 'fix', 'annuel', 'chaqu', 'criter', 'fabien', 'lecorvaisi', 'directeur', 'général', 'adjoint', 'directeur', 'financi', 'group', 'a', 'déclar', 'la', 'mis', 'plac', 'mécan', 'financi', 'li', 'coût', 'financi', 'perform', 'matérialis', 'plus', 'engag', 'apres', 'avoir', 'premi', 'émetteur', 'émiss', 'obligatair', 'isr', 'continuon', 'ains', 'particip', 'développ', 'mécan', 'financ', 'respons', 'servic', 'croissanc', 'durabl']","['Air', 'Liquide', 'annonce', 'avoir', 'conclu', 'avenant', 'ligne', 'crédit', 'syndiquée', 'milliard', 'prévoyant', 'désormais', 'mécanisme', 'corrélation', 'entre', 'coûts', 'financier', 'trois', 'objectifs', 'RSE', 'domaine', 'carbone', 'diversité', 'sécurité', 'Acteur', 'industriel', 'engagé', 'faveur', 'développement', 'durable', 'Air', 'Liquide', 'témoigne', 'cette', 'initiative', 'volonté', 'combiner', 'performance', 'responsabilité', 'indique', 'groupe', 'Désormais', 'mécanisme', 'prévoit', 'augmentation', 'diminution', 'coût', 'financement', 'commission', 'payées', 'fonction', 'fixés', 'annuellement', 'chaque', 'critère', 'Fabienne', 'Lecorvaisier', 'Directeur', 'Général', 'Adjoint', 'Directeur', 'Financier', 'Groupe', 'a', 'déclaré', 'La', 'mise', 'place', 'mécanisme', 'financier', 'lie', 'coûts', 'financier', 'performance', 'matérialisation', 'plus', 'engagement', 'Après', 'avoir', 'premier', 'émetteur', 'émission', 'obligataire', 'ISR', 'continuons', 'ainsi', 'participer', 'développement', 'mécanismes', 'finance', 'responsable', 'service', 'croissance', 'durable']"
2019-12-02,"Air Liquide fait preuve d'une vulnérabilité inattendue: le titre rechute de -2,7%, sous 120E après avoir ricoché sous 123E vendredi 29/11. Le titre efface tous ses gains depuis le 13/11 alors qu'il sous-performait déjà le CAC40. Plusieurs supports se dessinent à court terme, vers 118,6E (plancher du 12/11) puis 116E (plancher du 22/10).","['fait', 'preuv', 'vulner', 'inattendu', 'titr', 'rechut', 'sous', 'apres', 'avoir', 'ricoch', 'sous', 'vendred', 'le', 'titr', 'effac', 'tous', 'gain', 'depuis', 'alor', 'déjà', 'plusieur', 'support', 'dessinent', 'court', 'term', 'ver', 'planch', 'puis', 'planch']","['Air', 'Liquide', 'fait', 'preuve', 'vulnérabilité', 'inattendue', 'titre', 'rechute', 'sou', 'après', 'avoir', 'ricoché', 'sou', 'vendredi', 'Le', 'titre', 'efface', 'tous', 'gain', 'depuis', 'alors', 'déjà', 'Plusieurs', 'support', 'dessinent', 'court', 'terme', 'vers', 'plancher', 'puis', 'plancher']"
2019-12-02,"La société BlackRock, Inc. agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 28 novembre 2019, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 797 830 actions Air Liquide représentant autant de droits de vote, soit 5,03% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une augmentation du nombre d'actions Air Liquide détenues à titre de collatéral.","['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'augment', 'nombr', 'détenu', 'titr', 'collatéral']","['La', 'société', 'BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'hausse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'société', 'Air', 'Liquide', 'détenir', 'compte', 'desdits', 'client', 'fonds', 'action', 'Air', 'Liquide', 'représentant', 'autant', 'droits', 'vote', 'capital', 'droits', 'vote', 'cette', 'société', 'Ce', 'franchissement', 'seuils', 'résulte', 'augmentation', 'nombre', 'Air', 'Liquide', 'détenues', 'titre', 'collatéral']"
2019-11-29,"La société BlackRock, Inc. agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en baisse, le 26 novembre 2019, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 570 161 actions Air Liquide représentant autant de droits de vote, soit 4,98% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une cession d'actions Air Liquide hors marché et d'une diminution d'actions Air Liquide détenues à titre de collatéral.","['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'cession', 'hor', 'march', 'diminu', 'détenu', 'titr', 'collatéral']","['La', 'société', 'BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'baisse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'société', 'Air', 'Liquide', 'détenir', 'compte', 'desdits', 'client', 'fonds', 'action', 'Air', 'Liquide', 'représentant', 'autant', 'droits', 'vote', 'capital', 'droits', 'vote', 'cette', 'société', 'Ce', 'franchissement', 'seuils', 'résulte', 'cession', 'Air', 'Liquide', 'hors', 'marché', 'diminution', 'Air', 'Liquide', 'détenues', 'titre', 'collatéral']"
2019-11-26,"BlackRock, agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré à l'AMF avoir franchi en hausse, le 22 novembre, les seuils de 5% du capital et des droits de vote d'Air Liquide et détenir 5,03% du capital et des droits de vote. Ce franchissement de seuils résulte d'une augmentation d'actions Air Liquide détenues à titre de collatéral.","['blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'déten', 'capital', 'droit', 'vot', 'ce', 'franch', 'seuil', 'résult', 'augment', 'détenu', 'titr', 'collatéral']","['BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'hausse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'Liquide', 'détenir', 'capital', 'droits', 'vote', 'Ce', 'franchissement', 'seuils', 'résulte', 'augmentation', 'Air', 'Liquide', 'détenues', 'titre', 'collatéral']"
2019-11-21,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 19 novembre 2019, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 653 222 actions Air Liquide représentant autant de droits de vote, soit 5,00% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une augmentation d'actions Air Liquide détenues à titre de collatéral.","['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'augment', 'détenu', 'titr', 'collatéral']","['La', 'société', 'BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'hausse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'société', 'Air', 'Liquide', 'détenir', 'compte', 'desdits', 'client', 'fonds', 'action', 'Air', 'Liquide', 'représentant', 'autant', 'droits', 'vote', 'capital', 'droits', 'vote', 'cette', 'société', 'Ce', 'franchissement', 'seuils', 'résulte', 'augmentation', 'Air', 'Liquide', 'détenues', 'titre', 'collatéral']"
2019-11-20,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en baisse, le 18 novembre 2019, les seuils de 5% du capital et des droits de vote de la société Air Liquide et détenir, pour le compte desdits clients et fonds, 23 527 209 actions Air Liquide représentant autant de droits de vote, soit 4,97% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une cession d'actions Air Liquide hors et sur le marché et d'une restitution d'actions Air Liquide détenues à titre de collatéral.","['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'baiss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'cession', 'hor', 'march', 'restitu', 'détenu', 'titr', 'collatéral']","['La', 'société', 'BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'baisse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'société', 'Air', 'Liquide', 'détenir', 'compte', 'desdits', 'client', 'fonds', 'action', 'Air', 'Liquide', 'représentant', 'autant', 'droits', 'vote', 'capital', 'droits', 'vote', 'cette', 'société', 'Ce', 'franchissement', 'seuils', 'résulte', 'cession', 'Air', 'Liquide', 'hors', 'marché', 'restitution', 'Air', 'Liquide', 'détenues', 'titre', 'collatéral']"
2019-11-13,"Air Liquide, l'agglomération Durance, Luberon, Verdon (DLVA) et Engie annoncent ce mercredi la signature d'un accord de coopération pour développer le projet 'HyGreen Provence', qui vise à produire, stocker et distribuer de l'hydrogène vert. 'Initié en 2017, HyGreen Provence devrait permettre de développer et valider les conditions technico économiques pour la production de 1.300 GWh d'électricité solaire, consommation résidentielle d'environ 450.000 personnes, pendant un an, ainsi que la production par électrolyse de l'eau d'hydrogène renouvelable à échelle industrielle. Le projet sera développé en plusieurs phases avec des premières réalisations envisagées dès fin 2021 et une phase finale possible en 2027', détaillent les partenaires.À terme, ce sont plusieurs dizaines de milliers de tonnes d'hydrogène renouvelable par an qui pourraient ainsi être produites pour répondre à un très large spectre d'usages.","['duranc', 'luberon', 'verdon', 'dlva', 'engi', 'annoncent', 'mercred', 'signatur', 'accord', 'cooper', 'développ', 'projet', 'provenc', 'vis', 'produir', 'stock', 'distribu', 'vert', 'hygreen', 'provenc', 'devr', 'permettr', 'développ', 'valid', 'condit', 'technico', 'économ', 'product', 'gwh', 'solair', 'consomm', 'résidentiel', 'person', 'pend', 'an', 'ains', 'product', 'électrolys', 'renouvel', 'échel', 'industriel', 'le', 'projet', 'développ', 'plusieur', 'phas', 'premi', 'réalis', 'envisag', 'des', 'fin', 'phas', 'final', 'possibl', 'détaillent', 'term', 'plusieur', 'dizain', 'milli', 'ton', 'renouvel', 'an', 'pourr', 'ains', 'être', 'produit', 'répondr', 'tres', 'larg', 'spectr']","['Air', 'Liquide', 'Durance', 'Luberon', 'Verdon', 'DLVA', 'Engie', 'annoncent', 'mercredi', 'signature', 'accord', 'coopération', 'développer', 'projet', 'Provence', 'vise', 'produire', 'stocker', 'distribuer', 'vert', 'HyGreen', 'Provence', 'devrait', 'permettre', 'développer', 'valider', 'condition', 'technico', 'économiques', 'production', 'GWh', 'solaire', 'consommation', 'résidentielle', 'personnes', 'pendant', 'an', 'ainsi', 'production', 'électrolyse', 'renouvelable', 'échelle', 'industrielle', 'Le', 'projet', 'développé', 'plusieurs', 'phase', 'premières', 'réalisations', 'envisagées', 'dès', 'fin', 'phase', 'finale', 'possible', 'détaillent', 'terme', 'plusieurs', 'dizaines', 'milliers', 'tonne', 'renouvelable', 'an', 'pourraient', 'ainsi', 'être', 'produites', 'répondre', 'très', 'large', 'spectre']"
2019-11-13,"Air Liquide indique étudier la possibilité d'une cession de sa filiale schülke, pour 'continuer à développer ses activités santé, tout en permettant à schülke de bénéficier des meilleures opportunités pour son développement à long terme'. 'Le processus étant dans une phase très préliminaire, différents scénarios sont actuellement à l'étude ; rien ne garantit avec certitude qu'il en résultera un désinvestissement effectif', précise toutefois le fournisseur de gaz industriels. La société schülke, dont le siège social est situé en Allemagne, est un leader dans le domaine de l'infection, de la prévention et de l'hygiène. Avec 130 ans d'expérience, elle compte plus de 1.200 collaborateurs dans 22 pays.","['indiqu', 'étudi', 'possibil', 'cession', 'filial', 'schülke', 'développ', 'activ', 'sant', 'tout', 'permet', 'schülke', 'bénéfici', 'meilleur', 'opportun', 'développ', 'long', 'term', 'processus', 'phas', 'tres', 'préliminair', 'différent', 'scénarios', 'actuel', 'rien', 'garant', 'certitud', 'résult', 'désinvest', 'effect', 'précis', 'toutefois', 'fournisseur', 'gaz', 'industriel', 'la', 'societ', 'schülke', 'dont', 'sieg', 'social', 'situ', 'allemagn', 'lead', 'domain', 'prévent', 'avec', 'an', 'compt', 'plus', 'collabor', 'pay']","['Air', 'Liquide', 'indique', 'étudier', 'possibilité', 'cession', 'filiale', 'schülke', 'développer', 'activités', 'santé', 'tout', 'permettant', 'schülke', 'bénéficier', 'meilleures', 'opportunités', 'développement', 'long', 'terme', 'processus', 'phase', 'très', 'préliminaire', 'différents', 'scénarios', 'actuellement', 'rien', 'garantit', 'certitude', 'résultera', 'désinvestissement', 'effectif', 'précise', 'toutefois', 'fournisseur', 'gaz', 'industriels', 'La', 'société', 'schülke', 'dont', 'siège', 'social', 'situé', 'Allemagne', 'leader', 'domaine', 'prévention', 'Avec', 'an', 'compte', 'plus', 'collaborateurs', 'pay']"
2019-11-12,"La société BlackRock agissant pour le compte de clients et de fonds dont elle assure la gestion, a déclaré avoir franchi en hausse, le 7 novembre 2019, les seuils de 5% du capital et des droits de vote de la société L'Air Liquide et détenir, pour le compte desdits clients et fonds, 23 694 452 actions L'Air Liquide représentant autant de droits de vote, soit 5,01% du capital et des droits de vote de cette société. Ce franchissement de seuils résulte d'une acquisition d'actions L'Air Liquide sur le marché et d'une augmentation d'actions L'Air Liquide détenues à titre de collatéral.","['la', 'societ', 'blackrock', 'agiss', 'compt', 'client', 'fond', 'dont', 'assur', 'gestion', 'a', 'déclar', 'avoir', 'franch', 'hauss', 'novembr', 'seuil', 'capital', 'droit', 'vot', 'societ', 'déten', 'compt', 'desdit', 'client', 'fond', 'action', 'représent', 'aut', 'droit', 'vot', 'capital', 'droit', 'vot', 'cet', 'societ', 'ce', 'franch', 'seuil', 'résult', 'acquisit', 'march', 'augment', 'détenu', 'titr', 'collatéral']","['La', 'société', 'BlackRock', 'agissant', 'compte', 'client', 'fonds', 'dont', 'assure', 'gestion', 'a', 'déclaré', 'avoir', 'franchi', 'hausse', 'novembre', 'seuils', 'capital', 'droits', 'vote', 'société', 'Liquide', 'détenir', 'compte', 'desdits', 'client', 'fonds', 'action', 'Liquide', 'représentant', 'autant', 'droits', 'vote', 'capital', 'droits', 'vote', 'cette', 'société', 'Ce', 'franchissement', 'seuils', 'résulte', 'acquisition', 'Liquide', 'marché', 'augmentation', 'Liquide', 'détenues', 'titre', 'collatéral']"
